mouldCode,date,startDate,endDate,activity,activityId,username,workstationId
3332,31-07-2020 13:30:25.25,31-07-2020 13:30:24.24,31-07-2020 15:52:49.49,bancada,1002,user92,1002
3332,31-07-2020 16:37:20.20,31-07-2020 16:37:20.20,05-08-2020 10:31:51.51,erosão,1009,user39,1009
3332,03-08-2020 08:10:01.01,03-08-2020 08:10:01.01,05-08-2020 08:00:14.14,torno,1005,user51,1005
3332,04-08-2020 11:09:54.54,04-08-2020 11:09:54.54,04-08-2020 15:41:49.49,retificação,1003,user142,1003
3332,04-08-2020 14:58:40.40,04-08-2020 14:58:40.40,04-08-2020 15:44:15.15,maquinação de eléctrodos,1008,user42,1008
3332,05-08-2020 09:53:44.44,05-08-2020 09:53:44.44,05-08-2020 14:59:03.03,polimento,1010,user106,1010
3332,05-08-2020 14:58:33.33,05-08-2020 14:58:33.33,05-08-2020 16:15:34.34,bancada,1002,user92,1002
3332,05-08-2020 16:03:48.48,05-08-2020 16:03:48.48,06-08-2020 08:01:26.26,retificação,1003,user142,1003
3332,06-08-2020 09:41:15.15,06-08-2020 09:41:15.15,06-08-2020 13:38:49.49,polimento,1010,user106,1010
3332,06-08-2020 14:14:33.33,06-08-2020 14:14:33.33,06-08-2020 14:59:32.32,fresagem,1004,user74,1004
3332,06-08-2020 16:09:43.43,06-08-2020 16:09:43.43,06-08-2020 17:03:21.21,polimento,1010,user106,1010
3332,06-08-2020 18:41:36.36,06-08-2020 18:41:36.36,06-08-2020 19:29:11.11,maquinação de eléctrodos,1008,user42,1008
3332,07-08-2020 07:58:39.39,07-08-2020 07:58:39.39,07-08-2020 10:05:06.06,fresagem,1004,user74,1004
3332,07-08-2020 08:00:00.00,07-08-2020 08:00:00.00,07-08-2020 09:51:32.32,polimento,1010,user106,1010
3332,10-08-2020 09:53:31.31,10-08-2020 09:53:31.31,12-08-2020 12:23:10.10,furação,1011,user65,1011
3332,12-08-2020 09:26:55.55,12-08-2020 09:26:55.55,13-08-2020 12:14:27.27,erosão,1009,user39,1009
3332,13-08-2020 08:00:44.44,13-08-2020 08:00:44.44,13-08-2020 12:30:22.22,fresagem,1004,user74,1004
3332,13-08-2020 09:20:07.07,13-08-2020 09:20:07.07,13-08-2020 10:47:10.10,bancada,1002,user92,1002
3332,13-08-2020 13:30:22.22,13-08-2020 13:30:22.22,13-08-2020 17:00:54.54,fresagem,1004,user74,1004
3332,13-08-2020 14:13:03.03,13-08-2020 14:13:03.03,14-08-2020 11:45:15.15,erosão,1009,user39,1009
3332,13-08-2020 15:01:24.24,13-08-2020 15:01:24.24,14-08-2020 09:10:17.17,maquinação de eléctrodos,1008,user42,1008
3332,14-08-2020 08:00:26.26,14-08-2020 08:00:26.26,14-08-2020 10:43:34.34,fresagem,1004,user74,1004
3332,14-08-2020 11:45:15.15,14-08-2020 11:45:15.15,14-08-2020 16:07:55.55,erosão,1009,user39,1009
3332,18-08-2020 11:07:31.31,18-08-2020 11:07:31.31,18-08-2020 13:40:40.40,furação,1011,user65,1011
3332,18-08-2020 15:10:08.08,18-08-2020 15:10:08.08,18-08-2020 15:52:40.40,fresagem,1004,user74,1004
3332,20-08-2020 09:01:39.39,20-08-2020 09:01:39.39,20-08-2020 12:30:05.05,bancada,1002,user92,1002
3332,20-08-2020 10:57:02.02,20-08-2020 10:57:02.02,20-08-2020 12:30:01.01,fresagem,1004,user74,1004
3332,20-08-2020 13:30:43.43,20-08-2020 13:30:43.43,20-08-2020 15:19:07.07,bancada,1002,user92,1002
3332,20-08-2020 14:03:33.33,20-08-2020 14:03:33.33,20-08-2020 15:35:10.10,furação,1011,user65,1011
3332,20-08-2020 14:29:43.43,20-08-2020 14:29:43.43,24-08-2020 08:03:40.40,bancada,1002,user92,1002
3332,24-08-2020 08:02:46.46,24-08-2020 08:02:46.46,24-08-2020 10:17:05.05,torno,1005,user51,1005
3332,24-08-2020 11:21:07.07,24-08-2020 11:21:07.07,24-08-2020 13:46:30.30,bancada,1002,user92,1002
3332,27-08-2020 08:01:14.14,27-08-2020 08:01:14.14,28-08-2020 08:37:48.48,torno,1005,user51,1005
3332,28-08-2020 10:55:40.40,28-08-2020 10:55:39.39,31-08-2020 12:30:04.04,bancada,1002,user92,1002
3332,31-08-2020 09:03:52.52,31-08-2020 09:03:52.52,31-08-2020 17:01:09.09,torno,1005,user51,1005
3332,31-08-2020 13:31:03.03,31-08-2020 13:31:02.02,04-09-2020 12:24:16.16,bancada,1002,user92,1002
3332,04-09-2020 14:58:27.27,04-09-2020 14:58:27.27,04-09-2020 15:58:38.38,fresagem,1004,user74,1004
3332,09-09-2020 14:46:56.56,09-09-2020 14:46:56.56,14-09-2020 13:47:33.33,bancada,1002,user121,1002
3332,15-09-2020 08:57:23.23,15-09-2020 08:57:23.23,15-09-2020 11:06:57.57,torno,1005,user51,1005
3332,28-09-2020 10:22:24.24,28-09-2020 10:22:24.24,19-10-2020 12:30:04.04,bancada,1002,user92,1002
3332,19-10-2020 13:17:30.30,19-10-2020 13:17:30.30,19-10-2020 14:27:01.01,maquinação de eléctrodos,1008,user42,1008
3332,19-10-2020 13:30:29.29,19-10-2020 13:30:28.28,09-11-2020 09:02:36.36,bancada,1002,user92,1002
3332,10-11-2020 10:09:20.20,10-11-2020 10:09:20.20,10-11-2020 10:13:03.03,trabalho interno,1001,user26,1001
3332,10-11-2020 11:54:09.09,10-11-2020 11:54:09.09,11-11-2020 14:30:15.15,bancada,1002,user92,1002
3332,11-11-2020 14:47:18.18,11-11-2020 14:47:18.18,11-11-2020 15:59:13.13,trabalho interno,1001,user26,1001
3332,12-11-2020 14:54:03.03,12-11-2020 14:54:03.03,12-11-2020 15:09:57.57,preliminares,1006,user26,1006
3332,30-11-2020 07:59:33.33,30-11-2020 07:59:33.33,30-11-2020 08:04:56.56,retificação,1003,user155,1003
3333,03-07-2020 09:57:02.02,03-07-2020 09:57:02.02,20-07-2020 09:32:00.00,preliminares,1006,user25,1006
3333,30-07-2020 11:45:40.40,30-07-2020 11:45:40.40,30-07-2020 11:46:34.34,estrutura,1013,user22,1013
3333,30-07-2020 13:27:46.46,30-07-2020 13:27:46.46,31-08-2020 07:00:47.47,preliminares,1006,user22,1006
3333,02-09-2020 10:33:40.40,02-09-2020 10:33:40.40,04-11-2020 08:15:31.31,estrutura,1013,user22,1013
3333,04-11-2020 09:00:07.07,04-11-2020 09:00:07.07,22-12-2020 08:45:22.22,preliminares,1006,user22,1006
3333,23-12-2020 09:52:57.57,23-12-2020 09:52:57.57,23-12-2020 12:30:06.06,estrutura,1013,user25,1013
3333,28-12-2020 08:01:44.44,28-12-2020 08:01:44.44,11-01-2021 11:18:27.27,preliminares,1006,user25,1006
3333,11-01-2021 11:55:40.40,11-01-2021 11:55:40.40,19-01-2021 12:30:06.06,estrutura,1013,user25,1013
3333,19-01-2021 13:29:02.02,19-01-2021 13:29:02.02,21-01-2021 14:09:53.53,preliminares,1006,user25,1006
3333,18-02-2021 08:01:07.07,18-02-2021 08:01:04.04,18-02-2021 10:14:16.16,bancada,1002,user148,1002
3333,18-02-2021 09:00:42.42,18-02-2021 09:00:42.42,18-02-2021 10:42:55.55,fresagem,1004,user65,1004
3334,05-08-2020 17:35:21.21,05-08-2020 17:35:21.21,06-08-2020 16:44:46.46,maquinação de eléctrodos,1008,user42,1008
3334,14-08-2020 14:41:50.50,14-08-2020 14:41:50.50,17-08-2020 12:30:12.12,furação,1011,user65,1011
3334,17-08-2020 08:22:10.10,17-08-2020 08:22:10.10,17-08-2020 13:59:19.19,maquinação de eléctrodos,1008,user42,1008
3334,17-08-2020 13:26:19.19,17-08-2020 13:26:19.19,17-08-2020 17:00:16.16,furação,1011,user65,1011
3334,17-08-2020 13:59:19.19,17-08-2020 13:59:19.19,18-08-2020 08:29:56.56,maquinação de eléctrodos,1008,user42,1008
3334,18-08-2020 07:58:07.07,18-08-2020 07:58:07.07,18-08-2020 09:31:15.15,furação,1011,user65,1011
3334,18-08-2020 08:29:56.56,18-08-2020 08:29:56.56,19-08-2020 09:24:52.52,maquinação de eléctrodos,1008,user42,1008
3334,20-08-2020 14:38:44.44,20-08-2020 14:38:44.44,24-08-2020 09:58:14.14,fresagem,1004,user74,1004
3334,24-08-2020 16:31:01.01,24-08-2020 16:31:01.01,24-08-2020 18:49:26.26,maquinação de eléctrodos,1008,user42,1008
3334,25-08-2020 09:11:40.40,25-08-2020 09:11:40.40,25-08-2020 17:01:11.11,torno,1005,user51,1005
3334,25-08-2020 15:23:32.32,25-08-2020 15:23:32.32,26-08-2020 10:34:02.02,maquinação de eléctrodos,1008,user42,1008
3334,25-08-2020 16:41:05.05,25-08-2020 16:41:05.05,26-08-2020 08:07:05.05,furação,1011,user65,1011
3334,26-08-2020 08:00:59.59,26-08-2020 08:00:59.59,26-08-2020 11:55:12.12,torno,1005,user51,1005
3334,26-08-2020 10:34:02.02,26-08-2020 10:34:02.02,26-08-2020 11:52:17.17,maquinação de eléctrodos,1008,user42,1008
3334,26-08-2020 13:33:37.37,26-08-2020 13:33:37.37,27-08-2020 12:30:16.16,furação,1011,user65,1011
3334,27-08-2020 08:53:28.28,27-08-2020 08:53:28.28,27-08-2020 13:45:22.22,maquinação de eléctrodos,1008,user42,1008
3334,27-08-2020 13:33:36.36,27-08-2020 13:33:36.36,28-08-2020 12:30:14.14,furação,1011,user65,1011
3334,28-08-2020 08:37:49.49,28-08-2020 08:37:48.48,28-08-2020 17:01:46.46,torno,1005,user51,1005
3334,28-08-2020 10:51:52.52,28-08-2020 10:51:52.52,31-08-2020 09:34:43.43,maquinação de eléctrodos,1008,user42,1008
3334,28-08-2020 13:24:20.20,28-08-2020 13:24:20.20,31-08-2020 12:23:26.26,furação,1011,user65,1011
3334,31-08-2020 08:03:36.36,31-08-2020 08:03:36.36,31-08-2020 09:03:52.52,torno,1005,user51,1005
3334,31-08-2020 09:34:43.43,31-08-2020 09:34:43.43,31-08-2020 10:18:08.08,maquinação de eléctrodos,1008,user42,1008
3334,31-08-2020 11:36:13.13,31-08-2020 11:36:13.13,01-09-2020 15:27:26.26,erosão,1009,user39,1009
3334,01-09-2020 08:51:13.13,01-09-2020 08:51:13.13,01-09-2020 14:57:08.08,maquinação de eléctrodos,1008,user42,1008
3334,01-09-2020 15:27:26.26,01-09-2020 15:27:26.26,02-09-2020 11:26:12.12,erosão,1009,user39,1009
3334,01-09-2020 16:29:18.18,01-09-2020 16:29:18.18,02-09-2020 08:04:48.48,maquinação de eléctrodos,1008,user42,1008
3334,02-09-2020 08:42:40.40,02-09-2020 08:42:40.40,02-09-2020 10:53:40.40,torno,1005,user51,1005
3334,02-09-2020 11:26:12.12,02-09-2020 11:26:12.12,03-09-2020 12:04:25.25,erosão,1009,user39,1009
3334,03-09-2020 11:32:41.41,03-09-2020 11:32:41.41,03-09-2020 12:30:59.59,fresagem,1004,user74,1004
3334,03-09-2020 11:39:12.12,03-09-2020 11:39:12.12,03-09-2020 15:09:49.49,torno,1005,user51,1005
3334,03-09-2020 13:30:15.15,03-09-2020 13:30:15.15,03-09-2020 15:41:10.10,fresagem,1004,user74,1004
3334,03-09-2020 14:29:34.34,03-09-2020 14:29:34.34,04-09-2020 09:42:50.50,maquinação de eléctrodos,1008,user42,1008
3334,04-09-2020 09:30:11.11,04-09-2020 09:30:11.11,08-09-2020 09:39:58.58,erosão,1009,user39,1009
3334,08-09-2020 10:00:06.06,08-09-2020 10:00:06.06,08-09-2020 13:37:46.46,maquinação de eléctrodos,1008,user42,1008
3334,09-09-2020 13:53:55.55,09-09-2020 13:53:54.54,09-09-2020 15:21:26.26,fresagem,1004,user74,1004
3334,23-09-2020 10:20:52.52,23-09-2020 10:20:52.52,24-09-2020 15:06:17.17,polimento,1010,user106,1010
3334,12-10-2020 10:50:40.40,12-10-2020 10:50:40.40,15-10-2020 11:41:37.37,torno,1005,user51,1005
3334,15-10-2020 15:18:34.34,15-10-2020 15:18:34.34,15-10-2020 17:10:29.29,polimento,1010,user106,1010
3334,28-10-2020 09:12:45.45,28-10-2020 09:12:45.45,28-10-2020 10:20:48.48,torno,1005,user51,1005
3334,05-11-2020 18:34:12.12,05-11-2020 18:34:12.12,06-11-2020 10:18:07.07,maquinação de eléctrodos,1008,user42,1008
3334,11-11-2020 16:21:34.34,11-11-2020 16:21:34.34,11-11-2020 19:02:50.50,torno,1005,user51,1005
3334,22-12-2020 23:33:01.01,22-12-2020 23:33:01.01,06-01-2021 09:54:10.10,maquinação de eléctrodos,1008,user42,1008
3335,08-07-2020 08:13:12.12,08-07-2020 08:13:12.12,08-07-2020 12:30:41.41,estrutura,1013,user27,1013
3335,08-07-2020 13:28:01.01,08-07-2020 13:28:01.01,09-07-2020 10:52:45.45,preliminares,1006,user27,1006
3335,09-07-2020 08:15:17.17,09-07-2020 08:15:17.17,09-07-2020 12:30:30.30,estrutura,1013,user22,1013
3335,09-07-2020 13:27:52.52,09-07-2020 13:27:52.52,09-07-2020 17:00:42.42,preliminares,1006,user27,1006
3335,09-07-2020 13:28:10.10,09-07-2020 13:28:10.10,09-07-2020 16:35:09.09,estrutura,1013,user22,1013
3335,10-07-2020 09:04:31.31,10-07-2020 09:04:31.31,21-07-2020 12:30:05.05,preliminares,1006,user22,1006
3335,21-07-2020 07:59:58.58,21-07-2020 07:59:58.58,21-07-2020 08:22:40.40,estrutura,1013,user27,1013
3335,21-07-2020 13:19:33.33,21-07-2020 13:19:33.33,21-07-2020 17:00:16.16,preliminares,1006,user22,1006
3335,21-07-2020 14:04:33.33,21-07-2020 14:04:33.33,22-07-2020 12:30:13.13,fresagem,1004,user71,1004
3335,22-07-2020 08:00:26.26,22-07-2020 08:00:26.26,22-07-2020 15:04:18.18,preliminares,1006,user22,1006
3335,22-07-2020 13:31:26.26,22-07-2020 13:31:26.26,23-07-2020 12:30:15.15,fresagem,1004,user71,1004
3335,23-07-2020 10:26:24.24,23-07-2020 10:26:24.24,23-07-2020 11:17:40.40,preliminares,1006,user22,1006
3335,23-07-2020 13:29:29.29,23-07-2020 13:29:29.29,23-07-2020 17:41:20.20,fresagem,1004,user71,1004
3335,27-07-2020 07:59:30.30,27-07-2020 07:59:30.30,27-07-2020 09:53:00.00,preliminares,1006,user22,1006
3335,27-07-2020 10:47:01.01,27-07-2020 10:47:01.01,27-07-2020 14:47:00.00,retificação,1003,user142,1003
3335,27-07-2020 14:29:18.18,27-07-2020 14:29:18.18,27-07-2020 17:00:17.17,fresagem,1004,user72,1004
3335,27-07-2020 14:35:25.25,27-07-2020 14:35:25.25,27-07-2020 17:00:07.07,preliminares,1006,user22,1006
3335,27-07-2020 14:47:00.00,27-07-2020 14:47:00.00,27-07-2020 17:01:15.15,retificação,1003,user142,1003
3335,27-07-2020 15:02:32.32,27-07-2020 15:02:32.32,27-07-2020 15:45:17.17,fresagem,1004,user71,1004
3335,28-07-2020 07:02:58.58,28-07-2020 07:02:58.58,28-07-2020 08:38:58.58,preliminares,1006,user22,1006
3335,28-07-2020 07:48:13.13,28-07-2020 07:48:13.13,28-07-2020 08:43:30.30,retificação,1003,user142,1003
3335,28-07-2020 07:57:37.37,28-07-2020 07:57:37.37,28-07-2020 09:43:29.29,fresagem,1004,user72,1004
3335,28-07-2020 08:43:30.30,28-07-2020 08:43:30.30,28-07-2020 12:29:06.06,retificação,1003,user142,1003
3335,28-07-2020 11:42:38.38,28-07-2020 11:42:38.38,28-07-2020 12:30:27.27,fresagem,1004,user72,1004
3335,28-07-2020 12:29:06.06,28-07-2020 12:29:06.06,28-07-2020 17:01:49.49,retificação,1003,user142,1003
3335,28-07-2020 13:25:22.22,28-07-2020 13:25:22.22,28-07-2020 16:37:16.16,fresagem,1004,user72,1004
3335,28-07-2020 13:30:12.12,28-07-2020 13:30:12.12,28-07-2020 14:04:32.32,preliminares,1006,user22,1006
3335,28-07-2020 16:37:16.16,28-07-2020 16:37:16.16,28-07-2020 17:00:18.18,fresagem,1004,user72,1004
3335,29-07-2020 07:53:20.20,29-07-2020 07:53:20.20,29-07-2020 08:00:16.16,retificação,1003,user142,1003
3335,29-07-2020 10:23:02.02,29-07-2020 10:23:02.02,30-07-2020 11:13:08.08,fresagem,1004,user72,1004
3335,30-07-2020 08:49:48.48,30-07-2020 08:49:48.48,30-07-2020 11:36:55.55,retificação,1003,user142,1003
3335,30-07-2020 11:13:08.08,30-07-2020 11:13:08.08,30-07-2020 12:30:27.27,fresagem,1004,user72,1004
3335,30-07-2020 11:36:55.55,30-07-2020 11:36:55.55,30-07-2020 14:45:17.17,retificação,1003,user142,1003
3335,30-07-2020 13:25:21.21,30-07-2020 13:25:21.21,30-07-2020 15:12:48.48,fresagem,1004,user72,1004
3335,30-07-2020 14:45:17.17,30-07-2020 14:45:17.17,30-07-2020 17:00:26.26,retificação,1003,user142,1003
3335,30-07-2020 15:12:48.48,30-07-2020 15:12:48.48,30-07-2020 17:00:23.23,fresagem,1004,user72,1004
3335,31-07-2020 07:50:46.46,31-07-2020 07:50:46.46,31-07-2020 10:16:21.21,retificação,1003,user142,1003
3335,31-07-2020 07:56:55.55,31-07-2020 07:56:55.55,31-07-2020 14:31:25.25,fresagem,1004,user72,1004
3335,31-07-2020 14:22:57.57,31-07-2020 14:22:57.57,31-07-2020 17:00:30.30,retificação,1003,user142,1003
3335,31-07-2020 14:31:25.25,31-07-2020 14:31:25.25,31-07-2020 17:00:21.21,fresagem,1004,user72,1004
3335,03-08-2020 07:55:40.40,03-08-2020 07:55:40.40,03-08-2020 09:33:54.54,retificação,1003,user142,1003
3335,03-08-2020 07:57:24.24,03-08-2020 07:57:24.24,03-08-2020 11:35:05.05,fresagem,1004,user72,1004
3335,03-08-2020 09:33:54.54,03-08-2020 09:33:54.54,03-08-2020 14:34:00.00,retificação,1003,user142,1003
3335,03-08-2020 13:59:56.56,03-08-2020 13:59:56.56,03-08-2020 14:43:29.29,fresagem,1004,user74,1004
3335,03-08-2020 14:34:00.00,03-08-2020 14:34:00.00,04-08-2020 11:09:54.54,retificação,1003,user142,1003
3335,04-08-2020 07:59:36.36,04-08-2020 07:59:36.36,05-08-2020 12:26:10.10,fresagem,1004,user72,1004
3335,05-08-2020 08:06:33.33,05-08-2020 08:06:33.33,05-08-2020 14:19:58.58,retificação,1003,user142,1003
3335,05-08-2020 12:18:12.12,05-08-2020 12:18:12.12,06-08-2020 09:07:04.04,fresagem,1004,user74,1004
3335,06-08-2020 08:46:47.47,06-08-2020 08:46:47.47,06-08-2020 13:47:02.02,retificação,1003,user142,1003
3335,06-08-2020 09:59:44.44,06-08-2020 09:59:44.44,06-08-2020 11:45:42.42,fresagem,1004,user72,1004
3335,06-08-2020 10:36:40.40,06-08-2020 10:36:40.40,06-08-2020 12:30:05.05,bancada,1002,user121,1002
3335,06-08-2020 11:45:45.45,06-08-2020 11:45:45.45,06-08-2020 15:45:00.00,fresagem,1004,user72,1004
3335,06-08-2020 13:30:14.14,06-08-2020 13:30:14.14,06-08-2020 16:15:10.10,bancada,1002,user121,1002
3335,06-08-2020 13:30:27.27,06-08-2020 13:30:27.27,06-08-2020 14:14:33.33,fresagem,1004,user74,1004
3335,06-08-2020 13:47:02.02,06-08-2020 13:47:02.02,06-08-2020 14:16:07.07,retificação,1003,user142,1003
3335,06-08-2020 15:45:00.00,06-08-2020 15:45:00.00,06-08-2020 17:00:33.33,fresagem,1004,user72,1004
3335,06-08-2020 19:29:11.11,06-08-2020 19:29:11.11,07-08-2020 08:50:43.43,maquinação de eléctrodos,1008,user42,1008
3335,07-08-2020 07:59:06.06,07-08-2020 07:59:06.06,07-08-2020 12:31:00.00,fresagem,1004,user72,1004
3335,07-08-2020 09:00:08.08,07-08-2020 09:00:08.08,07-08-2020 10:18:54.54,maquinação de eléctrodos,1008,user42,1008
3335,07-08-2020 09:49:59.59,07-08-2020 09:49:59.59,07-08-2020 11:14:32.32,bancada,1002,user121,1002
3335,07-08-2020 10:58:54.54,07-08-2020 10:58:54.54,07-08-2020 14:52:05.05,maquinação de eléctrodos,1008,user42,1008
3335,07-08-2020 11:05:59.59,07-08-2020 11:05:59.59,07-08-2020 14:44:47.47,retificação,1003,user142,1003
3335,07-08-2020 12:19:01.01,07-08-2020 12:19:01.01,07-08-2020 12:30:05.05,bancada,1002,user121,1002
3335,07-08-2020 13:28:22.22,07-08-2020 13:28:22.22,07-08-2020 13:41:37.37,fresagem,1004,user72,1004
3335,07-08-2020 13:30:12.12,07-08-2020 13:30:12.12,07-08-2020 17:00:06.06,bancada,1002,user121,1002
3335,07-08-2020 13:41:37.37,07-08-2020 13:41:37.37,07-08-2020 17:00:35.35,fresagem,1004,user72,1004
3335,07-08-2020 13:42:04.04,07-08-2020 13:42:04.04,07-08-2020 15:54:25.25,bancada,1002,user94,1002
3335,07-08-2020 15:39:35.35,07-08-2020 15:39:35.35,07-08-2020 17:00:28.28,retificação,1003,user142,1003
3335,10-08-2020 08:00:05.05,10-08-2020 08:00:05.05,10-08-2020 09:33:33.33,furação,1011,user65,1011
3335,11-08-2020 11:43:15.15,11-08-2020 11:43:15.15,12-08-2020 12:11:10.10,bancada,1002,user148,1002
3335,12-08-2020 12:23:10.10,12-08-2020 12:23:10.10,13-08-2020 08:54:51.51,furação,1011,user65,1011
3335,13-08-2020 08:05:26.26,13-08-2020 08:05:26.26,14-08-2020 12:32:54.54,bancada,1002,user118,1002
3335,14-08-2020 08:58:52.52,14-08-2020 08:58:52.52,14-08-2020 14:41:50.50,furação,1011,user65,1011
3335,14-08-2020 13:33:13.13,14-08-2020 13:33:12.12,14-08-2020 17:02:54.54,bancada,1002,user118,1002
3335,14-08-2020 14:11:57.57,14-08-2020 14:11:57.57,17-08-2020 12:02:48.48,fresagem,1004,user74,1004
3335,17-08-2020 10:15:20.20,17-08-2020 10:15:20.20,17-08-2020 17:00:44.44,torno,1005,user51,1005
3335,17-08-2020 13:46:51.51,17-08-2020 13:46:51.51,17-08-2020 17:02:40.40,bancada,1002,user96,1002
3335,17-08-2020 16:47:20.20,17-08-2020 16:47:20.20,18-08-2020 12:30:12.12,fresagem,1004,user74,1004
3335,18-08-2020 08:01:09.09,18-08-2020 08:01:09.09,18-08-2020 08:53:20.20,torno,1005,user51,1005
3335,18-08-2020 09:31:15.15,18-08-2020 09:31:15.15,18-08-2020 10:47:14.14,furação,1011,user65,1011
3335,18-08-2020 09:51:30.30,18-08-2020 09:51:30.30,18-08-2020 17:00:08.08,bancada,1002,user96,1002
3335,18-08-2020 13:31:25.25,18-08-2020 13:31:25.25,18-08-2020 15:10:08.08,fresagem,1004,user74,1004
3335,19-08-2020 07:59:08.08,19-08-2020 07:59:04.04,19-08-2020 17:00:12.12,bancada,1002,user148,1002
3335,19-08-2020 14:57:22.22,19-08-2020 14:57:22.22,19-08-2020 15:44:42.42,fresagem,1004,user74,1004
3335,20-08-2020 07:58:57.57,20-08-2020 07:58:54.54,20-08-2020 12:30:06.06,bancada,1002,user148,1002
3335,20-08-2020 08:53:33.33,20-08-2020 08:53:33.33,20-08-2020 11:51:28.28,maquinação de eléctrodos,1008,user42,1008
3335,20-08-2020 13:30:05.05,20-08-2020 13:30:04.04,20-08-2020 14:29:43.43,bancada,1002,user148,1002
3335,21-08-2020 16:27:38.38,21-08-2020 16:27:38.38,25-08-2020 11:48:55.55,erosão,1009,user39,1009
3335,24-08-2020 10:52:01.01,24-08-2020 10:52:01.01,24-08-2020 14:19:33.33,preliminares,1006,user22,1006
3335,25-08-2020 11:48:55.55,25-08-2020 11:48:55.55,26-08-2020 14:31:57.57,erosão,1009,user39,1009
3335,26-08-2020 08:05:12.12,26-08-2020 08:05:08.08,26-08-2020 08:43:22.22,polimento,1010,user106,1010
3335,26-08-2020 08:07:05.05,26-08-2020 08:07:05.05,26-08-2020 09:52:33.33,furação,1011,user65,1011
3335,26-08-2020 08:43:22.22,26-08-2020 08:43:22.22,26-08-2020 10:36:12.12,polimento,1010,user106,1010
3335,26-08-2020 15:36:19.19,26-08-2020 15:36:19.19,26-08-2020 17:02:16.16,torno,1005,user51,1005
3335,28-08-2020 12:04:09.09,28-08-2020 12:04:09.09,28-08-2020 17:01:10.10,bancada,1002,user148,1002
3335,31-08-2020 07:00:35.35,31-08-2020 07:00:35.35,31-08-2020 07:00:41.41,preliminares,1006,user22,1006
3335,31-08-2020 08:00:36.36,31-08-2020 08:00:33.33,31-08-2020 10:20:35.35,bancada,1002,user148,1002
3335,01-09-2020 08:08:58.58,01-09-2020 08:08:58.58,01-09-2020 15:32:28.28,torno,1005,user51,1005
3335,01-09-2020 11:05:56.56,01-09-2020 11:05:56.56,01-09-2020 12:30:27.27,bancada,1002,user96,1002
3335,01-09-2020 11:22:44.44,01-09-2020 11:22:44.44,01-09-2020 12:33:55.55,polimento,1010,user106,1010
3335,01-09-2020 13:29:59.59,01-09-2020 13:29:59.59,01-09-2020 14:03:36.36,bancada,1002,user96,1002
3335,01-09-2020 13:32:44.44,01-09-2020 13:32:44.44,01-09-2020 15:59:07.07,polimento,1010,user106,1010
3335,01-09-2020 15:20:04.04,01-09-2020 15:20:04.04,03-09-2020 17:00:16.16,bancada,1002,user93,1002
3335,03-09-2020 16:32:16.16,03-09-2020 16:32:16.16,03-09-2020 16:50:46.46,fresagem,1004,user74,1004
3335,04-09-2020 07:58:56.56,04-09-2020 07:58:52.52,04-09-2020 12:30:04.04,bancada,1002,user93,1002
3335,04-09-2020 11:01:56.56,04-09-2020 11:01:56.56,04-09-2020 11:44:05.05,polimento,1010,user106,1010
3335,04-09-2020 13:30:13.13,04-09-2020 13:30:13.13,08-09-2020 12:30:26.26,bancada,1002,user148,1002
3335,08-09-2020 08:43:52.52,08-09-2020 08:43:52.52,08-09-2020 16:34:34.34,prensa,1012,user96,1012
3335,08-09-2020 13:30:33.33,08-09-2020 13:30:33.33,09-09-2020 09:28:25.25,bancada,1002,user148,1002
3335,09-09-2020 11:03:31.31,09-09-2020 11:03:31.31,09-09-2020 14:09:44.44,prensa,1012,user96,1012
3335,09-09-2020 14:09:44.44,09-09-2020 14:09:44.44,09-09-2020 17:00:10.10,bancada,1002,user96,1002
3335,10-09-2020 07:57:43.43,10-09-2020 07:57:43.43,10-09-2020 08:01:30.30,retificação,1003,user142,1003
3335,10-09-2020 08:00:04.04,10-09-2020 08:00:04.04,10-09-2020 08:21:43.43,fresagem,1004,user72,1004
3335,10-09-2020 08:00:31.31,10-09-2020 08:00:27.27,11-09-2020 12:30:06.06,bancada,1002,user10,1002
3335,11-09-2020 10:43:07.07,11-09-2020 10:43:07.07,11-09-2020 15:34:38.38,fresagem,1004,user72,1004
3335,11-09-2020 13:30:17.17,11-09-2020 13:30:17.17,14-09-2020 12:30:10.10,bancada,1002,user15,1002
3335,14-09-2020 08:07:53.53,14-09-2020 08:07:53.53,14-09-2020 11:55:35.35,torno,1005,user51,1005
3335,14-09-2020 13:30:36.36,14-09-2020 13:30:36.36,17-09-2020 12:30:15.15,bancada,1002,user10,1002
3335,17-09-2020 08:12:04.04,17-09-2020 08:12:04.04,17-09-2020 14:02:15.15,torno,1005,user51,1005
3335,17-09-2020 13:29:51.51,17-09-2020 13:29:50.50,22-09-2020 12:30:24.24,bancada,1002,user10,1002
3335,22-09-2020 08:07:55.55,22-09-2020 08:07:51.51,22-09-2020 12:34:35.35,polimento,1010,user106,1010
3335,22-09-2020 11:55:08.08,22-09-2020 11:55:08.08,22-09-2020 15:06:43.43,retificação,1003,user142,1003
3335,22-09-2020 13:29:28.28,22-09-2020 13:29:28.28,22-09-2020 17:00:34.34,bancada,1002,user10,1002
3335,22-09-2020 13:33:28.28,22-09-2020 13:33:28.28,23-09-2020 10:20:52.52,polimento,1010,user106,1010
3335,24-09-2020 08:00:21.21,24-09-2020 08:00:16.16,24-09-2020 17:01:58.58,bancada,1002,user10,1002
